,[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-0.7454545454545455,-0.5606060606060606,-0.3917748917748918,-0.22424242424242424,-1.0,-0.6606060606060606,-0.4681818181818182,-0.31385281385281383,-0.17532467532467533,-0.06060606060606061,-0.37424242424242427,-0.24177489177489178,-0.13203463203463203,-0.045454545454545456,-0.09437229437229437,-0.032467532467532464,-0.0,-0.0,-0.6181818181818182,-0.4212121212121212,-0.2795093795093795,-0.16017316017316016,-0.06060606060606061,-0.20865800865800865,-0.1163059163059163,-0.04329004329004329,-0.0,-0.02886002886002886,-0.0,-0.0,-0.09437229437229437,-0.03607503607503607,-0.0,-0.0,0.0,0.0,-0.42424242424242425,-0.2748917748917749,-0.16017316017316016,-0.06493506493506493,0.0,-0.11038961038961038,-0.04329004329004329,0.0,0.0,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.11038961038961038,-0.04329004329004329,0.0,-0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.6181818181818182,-0.2787878787878788,-0.08787878787878788,-1.0,-1.0,-0.6606060606060606,-0.32651515151515154,-0.11515151515151516,-0.022727272727272728,-0.703030303030303,-0.37424242424242427,-0.14242424242424243,-0.030303030303030304,-0.1696969696969697,-0.03787878787878788,-0.0,-0.0,-1.0,-0.703030303030303,-0.37424242424242427,-0.14242424242424243,-0.030303030303030304,-0.4212121212121212,-0.17323232323232324,-0.04040404040404041,-0.0,-0.050505050505050504,-0.0,-0.0,-0.20404040404040405,-0.050505050505050504,-0.0,-0.0,-0.0,0.0,-0.7878787878787878,-0.4696969696969697,-0.19696969696969696,-0.045454545454545456,0.0,-0.23484848484848486,-0.06060606060606061,0.0,0.0,0.0,-0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4696969696969697,-0.19696969696969696,-0.045454545454545456,0.0,-0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7878787878787878,-0.5174242424242425,-0.2515151515151515,-1.0,-1.0,-0.7454545454545455,-0.4696969696969697,-0.22424242424242424,-0.06060606060606061,-0.703030303030303,-0.421969696969697,-0.19696969696969696,-0.05303030303030303,-0.1696969696969697,-0.045454545454545456,-0.0,-0.0,-1.0,-0.703030303030303,-0.421969696969697,-0.19696969696969696,-0.05303030303030303,-0.37424242424242427,-0.1696969696969697,-0.045454545454545456,-0.0,-0.03787878787878788,-0.0,-0.0,-0.14242424242424243,-0.03787878787878788,-0.0,-0.0,-0.0,-0.0,-0.7878787878787878,-0.5151515151515151,-0.2727272727272727,-0.09090909090909091,0.0,-0.23484848484848486,-0.07575757575757576,0.0,0.0,0.0,-0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4696969696969697,-0.23484848484848486,-0.07575757575757576,0.0,-0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],-0.0,-0.0,-0.10101010101010101,-0.2787878787878788,-0.5636363636363636,-0.0,-0.0,-0.0,-0.06060606060606061,-0.18383838383838383,-0.3333333333333333,-0.0,-0.0,-0.030303030303030304,0.030303030303030304,-0.0,0.1111111111111111,0.42424242424242425,0.42424242424242425,-0.0,-0.0,-0.0,-0.030303030303030304,0.030303030303030304,-0.0,-0.0,0.1111111111111111,0.42424242424242425,0.12121212121212122,0.42424242424242425,0.7878787878787878,-0.0,0.12121212121212122,0.42424242424242425,0.42424242424242425,0.7878787878787878,0.7878787878787878,-0.0,0.0,0.0,0.09090909090909091,0.37575757575757573,0.0,0.10101010101010101,0.37575757575757573,0.37575757575757573,0.7454545454545455,0.10101010101010101,0.37575757575757573,0.7454545454545455,0.7454545454545455,1.0,0.32727272727272727,0.703030303030303,1.0,0.0,0.0,0.10101010101010101,0.37575757575757573,0.10101010101010101,0.37575757575757573,0.7454545454545455,0.7454545454545455,0.37575757575757573,0.7454545454545455,1.0,0.703030303030303,1.0,1.0,0.0,0.10101010101010101,0.37575757575757573,0.7454545454545455,0.37575757575757573,0.7454545454545455,1.0,0.7454545454545455,1.0,1.0,1.0,0.10101010101010101,0.37575757575757573,0.7454545454545455,0.7454545454545455,1.0,1.0,1.0,0.37575757575757573,0.7454545454545455,1.0,1.0,1.0,0.7454545454545455,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],-0.0,-0.07575757575757576,-0.16017316017316016,-0.24177489177489178,-0.3207792207792208,-0.0,-0.0,-0.05411255411255411,-0.11320346320346321,-0.15670995670995672,-0.18181818181818182,-0.0,-0.032467532467532464,-0.047619047619047616,-0.023809523809523808,0.010822510822510822,0.06222943722943723,0.19696969696969696,0.23593073593073594,-0.0,-0.0,-0.027056277056277056,-0.03722943722943723,-0.008658008658008658,-0.0,0.012987012987012988,0.06601731601731602,0.19696969696969696,0.1066017316017316,0.23593073593073594,0.4696969696969697,0.032467532467532464,0.10714285714285714,0.23593073593073594,0.2748917748917749,0.4696969696969697,0.5151515151515151,-0.0,-0.0,0.010822510822510822,0.056601731601731604,0.1696969696969697,0.027056277056277056,0.09112554112554112,0.20573593073593074,0.24177489177489178,0.421969696969697,0.11320346320346321,0.24177489177489178,0.421969696969697,0.4681818181818182,0.7454545454545455,0.24177489177489178,0.4212121212121212,0.703030303030303,0.0,0.027056277056277056,0.09112554112554112,0.20573593073593074,0.11320346320346321,0.24177489177489178,0.421969696969697,0.4681818181818182,0.2778138528138528,0.4681818181818182,0.7454545454545455,0.4681818181818182,0.703030303030303,0.7454545454545455,0.032467532467532464,0.11320346320346321,0.24177489177489178,0.421969696969697,0.2778138528138528,0.4681818181818182,0.7454545454545455,0.5143939393939394,0.7454545454545455,0.7454545454545455,1.0,0.13203463203463203,0.2778138528138528,0.4681818181818182,0.5143939393939394,0.7454545454545455,0.7818181818181819,1.0,0.31385281385281383,0.5143939393939394,0.7454545454545455,0.7818181818181819,1.0,0.5606060606060606,0.7818181818181819,1.0,0.8181818181818182,1.0,1.0,1.0
[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],-0.10909090909090909,-0.1696969696969697,-0.19264069264069264,-0.19004329004329004,-0.16536796536796536,-0.0,-0.10101010101010101,-0.13823953823953825,-0.1432900432900433,-0.12683982683982684,-0.08802308802308802,-0.07575757575757576,-0.09018759018759019,-0.07763347763347764,-0.044733044733044736,-0.022943722943722943,0.008658008658008658,0.0670995670995671,0.11038961038961038,-0.0,-0.050505050505050504,-0.06147186147186147,-0.048917748917748916,-0.01948051948051948,-0.01948051948051948,-0.007647907647907648,0.021645021645021644,0.0670995670995671,0.0670995670995671,0.11038961038961038,0.19696969696969696,0.03823953823953824,0.07142857142857142,0.11038961038961038,0.16017316017316016,0.19696969696969696,0.2727272727272727,-0.0,-0.010822510822510822,-0.0,0.024242424242424242,0.05670995670995671,0.030591630591630593,0.05930735930735931,0.09437229437229437,0.13823953823953825,0.1696969696969697,0.09668109668109669,0.13823953823953825,0.1696969696969697,0.2383838383838384,0.37575757575757573,0.16017316017316016,0.20404040404040405,0.32727272727272727,0.015151515151515152,0.032756132756132754,0.06147186147186147,0.09437229437229437,0.09624819624819625,0.13823953823953825,0.1696969696969697,0.2383838383838384,0.18831168831168832,0.2383838383838384,0.37575757575757573,0.2727272727272727,0.32727272727272727,0.42424242424242425,0.05670995670995671,0.09711399711399711,0.13823953823953825,0.1696969696969697,0.18831168831168832,0.2383838383838384,0.37575757575757573,0.31313131313131315,0.37575757575757573,0.42424242424242425,0.6181818181818182,0.13203463203463203,0.18831168831168832,0.2383838383838384,0.31313131313131315,0.37575757575757573,0.47474747474747475,0.6181818181818182,0.24458874458874458,0.31313131313131315,0.37575757575757573,0.47474747474747475,0.6727272727272727,0.3939393939393939,0.47474747474747475,0.6727272727272727,0.5757575757575758,0.6727272727272727,0.7818181818181819,1.0
[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],-0.34545454545454546,-0.2787878787878788,-0.20187590187590188,-0.12943722943722943,-0.0658008658008658,-0.45454545454545453,-0.32626262626262625,-0.23744588744588743,-0.16158008658008657,-0.09365079365079365,-0.03571428571428571,-0.26515151515151514,-0.17965367965367965,-0.10822510822510822,-0.045454545454545456,-0.10606060606060606,-0.04148629148629149,0.012987012987012988,0.032467532467532464,-0.22727272727272727,-0.1621212121212121,-0.10595238095238095,-0.05714285714285714,-0.0183982683982684,-0.10930735930735931,-0.05627705627705628,-0.01443001443001443,0.012987012987012988,0.005411255411255411,0.032467532467532464,0.045454545454545456,-0.0036075036075036075,0.021645021645021644,0.032467532467532464,0.06493506493506493,0.045454545454545456,0.09090909090909091,-0.09090909090909091,-0.056601731601731604,-0.024242424242424242,-0.0,0.010822510822510822,-0.011183261183261184,0.01443001443001443,0.027056277056277056,0.05411255411255411,0.03787878787878788,0.05230880230880231,0.05411255411255411,0.03787878787878788,0.07575757575757576,0.10101010101010101,0.07575757575757576,0.06060606060606061,0.08080808080808081,-0.015151515151515152,0.006854256854256854,0.023088023088023088,0.027056277056277056,0.050144300144300144,0.05411255411255411,0.03787878787878788,0.07575757575757576,0.0946969696969697,0.07575757575757576,0.10101010101010101,0.10606060606060606,0.08080808080808081,0.1414141414141414,0.047619047619047616,0.05663780663780664,0.05411255411255411,0.03787878787878788,0.0946969696969697,0.07575757575757576,0.10101010101010101,0.13257575757575757,0.10101010101010101,0.1414141414141414,0.18181818181818182,0.09884559884559885,0.0946969696969697,0.07575757575757576,0.13257575757575757,0.10101010101010101,0.17676767676767677,0.18181818181818182,0.15151515151515152,0.13257575757575757,0.10101010101010101,0.17676767676767677,0.22727272727272727,0.21212121212121213,0.17676767676767677,0.22727272727272727,0.2828282828282828,0.22727272727272727,0.36363636363636365,0.45454545454545453
[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],-1.0,-0.45454545454545453,-0.18181818181818182,-0.06060606060606061,-0.015151515151515152,-1.0,-0.6727272727272727,-0.37575757575757573,-0.1696969696969697,-0.05670995670995671,-0.010822510822510822,-0.5606060606060606,-0.31385281385281383,-0.13203463203463203,-0.032467532467532464,-0.24458874458874458,-0.07575757575757576,-0.0,-0.0,-0.6727272727272727,-0.37575757575757573,-0.1696969696969697,-0.05670995670995671,-0.010822510822510822,-0.31385281385281383,-0.13203463203463203,-0.032467532467532464,-0.0,-0.07575757575757576,-0.0,-0.0,-0.13203463203463203,-0.032467532467532464,-0.0,-0.0,-0.0,-0.0,-0.37575757575757573,-0.1696969696969697,-0.05670995670995671,-0.010822510822510822,-0.0,-0.13203463203463203,-0.032467532467532464,0.0,0.0,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.0670995670995671,-0.012987012987012988,0.0,-0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0.],-0.18181818181818182,-0.2727272727272727,-0.3225108225108225,-0.354978354978355,-0.3606060606060606,-0.0,-0.10101010101010101,-0.16017316017316016,-0.19264069264069264,-0.19105339105339106,-0.12373737373737374,-0.050505050505050504,-0.08225108225108226,-0.08354978354978355,-0.031746031746031744,-0.025108225108225107,0.00974025974025974,0.11038961038961038,0.08874458874458875,-0.0,-0.06313131313131314,-0.09884559884559885,-0.10021645021645022,-0.04292929292929293,-0.027056277056277056,-0.030591630591630593,0.011183261183261184,0.13203463203463203,0.02922077922077922,0.11038961038961038,0.19696969696969696,-0.0,0.03607503607503607,0.13203463203463203,0.11038961038961038,0.23484848484848486,0.23484848484848486,-0.0,-0.027056277056277056,-0.030591630591630593,0.011183261183261184,0.13203463203463203,-0.0,0.030591630591630593,0.11320346320346321,0.09437229437229437,0.20404040404040405,0.03924963924963925,0.11320346320346321,0.2383838383838384,0.20404040404040405,0.37575757575757573,0.09437229437229437,0.20404040404040405,0.32727272727272727,0.0,0.0,0.03607503607503607,0.13203463203463203,0.03924963924963925,0.11320346320346321,0.2383838383838384,0.20404040404040405,0.11320346320346321,0.2383838383838384,0.37575757575757573,0.20404040404040405,0.37575757575757573,0.37575757575757573,0.010822510822510822,0.046897546897546896,0.13203463203463203,0.2727272727272727,0.11320346320346321,0.2383838383838384,0.37575757575757573,0.2383838383838384,0.42525252525252527,0.37575757575757573,0.6181818181818182,0.049062049062049064,0.13203463203463203,0.2727272727272727,0.2383838383838384,0.42525252525252527,0.42525252525252527,0.6181818181818182,0.13203463203463203,0.2727272727272727,0.47474747474747475,0.42525252525252527,0.6727272727272727,0.2727272727272727,0.47474747474747475,0.6727272727272727,0.47474747474747475,0.7272727272727273,0.7272727272727273,1.0
[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0.],-0.4909090909090909,-0.421969696969697,-0.354978354978355,-0.2812770562770563,-0.19090909090909092,-0.36363636363636365,-0.32727272727272727,-0.2795093795093795,-0.22251082251082252,-0.1523809523809524,-0.06782106782106782,-0.20404040404040405,-0.16536796536796536,-0.11255411255411256,-0.046897546897546896,-0.0735930735930736,-0.025974025974025976,0.025974025974025976,0.025974025974025976,-0.22727272727272727,-0.20404040404040405,-0.16482683982683982,-0.11082251082251082,-0.04365079365079365,-0.10995670995670996,-0.07366522366522367,-0.023448773448773448,0.032467532467532464,-0.005411255411255411,0.03463203463203463,0.045454545454545456,-0.03607503607503607,-0.0,0.04329004329004329,0.04329004329004329,0.06060606060606061,0.07575757575757576,-0.10101010101010101,-0.09112554112554112,-0.05930735930735931,-0.01443001443001443,0.032467532467532464,-0.030591630591630593,-0.0,0.03607503607503607,0.03607503607503607,0.050505050505050504,0.016233766233766232,0.045093795093795096,0.06313131313131314,0.06313131313131314,0.10101010101010101,0.04329004329004329,0.06313131313131314,0.08080808080808081,-0.041666666666666664,-0.027056277056277056,0.005411255411255411,0.04329004329004329,0.016233766233766232,0.045093795093795096,0.06313131313131314,0.06313131313131314,0.05411255411255411,0.07891414141414141,0.10101010101010101,0.07575757575757576,0.10101010101010101,0.12121212121212122,0.0021645021645021645,0.023809523809523808,0.05411255411255411,0.07575757575757576,0.05411255411255411,0.07891414141414141,0.10101010101010101,0.0946969696969697,0.12626262626262627,0.12121212121212122,0.18181818181818182,0.03571428571428571,0.06493506493506493,0.0946969696969697,0.0946969696969697,0.12626262626262627,0.15151515151515152,0.18181818181818182,0.07575757575757576,0.11363636363636363,0.15151515151515152,0.15151515151515152,0.22727272727272727,0.13257575757575757,0.18181818181818182,0.22727272727272727,0.21212121212121213,0.2727272727272727,0.3181818181818182,0.45454545454545453
[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0.],-1.0,-0.6181818181818182,-0.37575757575757573,-0.19696969696969696,-0.07748917748917748,-1.0,-0.6606060606060606,-0.4212121212121212,-0.24177489177489178,-0.11038961038961038,-0.030303030303030304,-0.4681818181818182,-0.2795093795093795,-0.13823953823953825,-0.04329004329004329,-0.16017316017316016,-0.05411255411255411,-0.0,-0.0,-0.6727272727272727,-0.421969696969697,-0.24177489177489178,-0.11320346320346321,-0.032467532467532464,-0.2778138528138528,-0.13823953823953825,-0.045093795093795096,-0.0,-0.05411255411255411,-0.0,-0.0,-0.13203463203463203,-0.04329004329004329,-0.0,-0.0,-0.0,-0.0,-0.37575757575757573,-0.20573593073593074,-0.09437229437229437,-0.027056277056277056,-0.0,-0.11320346320346321,-0.03607503607503607,-0.0,0.0,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.08874458874458875,-0.025974025974025976,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-0.7454545454545455,-0.5606060606060606,-0.3917748917748918,-0.22424242424242424,-1.0,-0.6606060606060606,-0.4681818181818182,-0.31385281385281383,-0.17532467532467533,-0.06060606060606061,-0.37424242424242427,-0.24177489177489178,-0.13203463203463203,-0.045454545454545456,-0.09437229437229437,-0.032467532467532464,-0.0,-0.0,-0.6727272727272727,-0.4681818181818182,-0.3172438672438672,-0.18831168831168832,-0.07575757575757576,-0.24177489177489178,-0.13823953823953825,-0.05411255411255411,-0.0,-0.03607503607503607,-0.0,-0.0,-0.13203463203463203,-0.05411255411255411,-0.0,-0.0,-0.0,-0.0,-0.37575757575757573,-0.24177489177489178,-0.13823953823953825,-0.05411255411255411,-0.0,-0.09437229437229437,-0.03607503607503607,-0.0,-0.0,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.11038961038961038,-0.04329004329004329,0.0,-0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.6181818181818182,-0.2787878787878788,-0.08787878787878788,-1.0,-1.0,-0.6606060606060606,-0.32651515151515154,-0.11515151515151516,-0.022727272727272728,-0.703030303030303,-0.37424242424242427,-0.14242424242424243,-0.030303030303030304,-0.1696969696969697,-0.03787878787878788,-0.0,-0.0,-1.0,-0.7454545454545455,-0.421969696969697,-0.1696969696969697,-0.03787878787878788,-0.4681818181818182,-0.20404040404040405,-0.050505050505050504,-0.0,-0.06313131313131314,-0.0,-0.0,-0.2727272727272727,-0.07575757575757576,-0.0,-0.0,-0.0,-0.0,-0.7454545454545455,-0.421969696969697,-0.1696969696969697,-0.03787878787878788,-0.0,-0.20404040404040405,-0.050505050505050504,-0.0,-0.0,-0.0,-0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4696969696969697,-0.19696969696969696,-0.045454545454545456,0.0,-0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
